date,cash_type,money,coffee_name
2024-09-06,card,32.82,Latte
2024-09-06,card,18.12,Espresso
2024-09-06,card,32.82,Latte
2024-09-06,card,18.12,Espresso
2024-09-06,card,32.82,Hot Chocolate
2024-09-07,card,32.82,Latte
2024-09-07,card,32.82,Latte
2024-09-07,card,23.02,Cortado
2024-09-07,card,23.02,Cortado
2024-09-07,card,23.02,Cortado
2024-09-07,card,27.92,Americano with Milk
2024-09-07,card,27.92,Americano with Milk
2024-09-07,card,23.02,Cortado
2024-09-07,card,23.02,Americano
2024-09-07,card,18.12,Espresso
2024-09-07,card,18.12,Espresso
2024-09-07,card,27.92,Americano with Milk
2024-09-07,card,32.82,Latte
2024-09-07,card,32.82,Latte
2024-09-07,card,32.82,Latte
2024-09-07,card,32.82,Cocoa
2024-09-07,card,32.82,Latte
2024-09-07,card,23.02,Americano
2024-09-07,card,32.82,Latte
2024-09-07,card,18.12,Espresso
2024-09-07,card,23.02,Americano
2024-09-07,card,18.12,Espresso
2024-09-08,card,23.02,Americano
2024-09-08,card,23.02,Cortado
2024-09-08,card,23.02,Cortado
2024-09-08,card,23.02,Cortado
2024-09-08,card,23.02,Cortado
2024-09-08,card,23.02,Cortado
2024-09-09,card,32.82,Hot Chocolate
2024-09-09,card,32.82,Latte
2024-09-09,card,32.82,Latte
2024-09-09,card,32.82,Latte
2024-09-09,card,27.92,Americano with Milk
2024-09-09,card,27.92,Americano with Milk
2024-09-09,card,27.92,Americano with Milk
2024-09-09,card,32.82,Cappuccino
2024-09-09,card,32.82,Latte
2024-09-09,card,32.82,Latte
2024-09-09,card,32.82,Latte
2024-09-09,card,23.02,Americano
2024-09-09,card,32.82,Latte
2024-09-09,card,32.82,Latte
2024-09-09,card,32.82,Latte
2024-09-09,card,32.82,Cappuccino
2024-09-09,card,18.12,Espresso
2024-09-10,card,32.82,Cappuccino
2024-09-10,card,32.82,Hot Chocolate
2024-09-10,card,23.02,Cortado
2024-09-10,card,23.02,Cortado
2024-09-10,card,32.82,Cappuccino
2024-09-10,card,27.92,Americano with Milk
2024-09-10,card,23.02,Americano
2024-09-10,card,27.92,Americano with Milk
2024-09-10,card,32.82,Latte
2024-09-10,card,32.82,Latte
2024-09-11,card,32.82,Cappuccino
2024-09-11,card,32.82,Latte
2024-09-11,card,27.92,Americano with Milk
2024-09-11,card,32.82,Latte
2024-09-11,card,27.92,Americano with Milk
2024-09-11,card,32.82,Latte
2024-09-11,card,23.02,Cortado
2024-09-11,card,32.82,Latte
2024-09-12,card,23.02,Cortado
2024-09-12,card,23.02,Cortado
2024-09-12,card,27.92,Americano with Milk
2024-09-12,card,32.82,Cappuccino
2024-09-12,card,18.12,Espresso
2024-09-12,card,27.92,Americano with Milk
2024-09-12,card,32.82,Latte
2024-09-12,card,23.02,Americano
2024-09-12,card,32.82,Cappuccino
2024-09-12,card,23.02,Cortado
2024-09-12,card,23.02,Cortado
2024-09-12,card,23.02,Cortado
2024-09-13,card,27.92,Americano with Milk
2024-09-13,card,32.82,Latte
2024-09-13,card,27.92,Americano with Milk
2024-09-13,card,32.82,Latte
2024-09-13,card,32.82,Latte
2024-09-13,card,32.82,Latte
2024-09-14,card,32.82,Cappuccino
2024-09-14,card,32.82,Cappuccino
2024-09-15,card,18.12,Espresso
2024-09-15,card,27.92,Americano with Milk
2024-09-15,card,23.02,Americano
2024-09-15,card,23.02,Cortado
2024-09-15,card,23.02,Cortado
2024-09-15,card,32.82,Cappuccino
2024-09-16,card,32.82,Latte
2024-09-16,card,32.82,Latte
2024-09-16,card,27.92,Americano with Milk
2024-09-16,card,32.82,Latte
2024-09-16,card,27.92,Americano with Milk
2024-09-16,card,27.92,Americano with Milk
2024-09-16,card,32.82,Latte
2024-09-16,card,27.92,Americano with Milk
2024-09-16,card,32.82,Latte
2024-09-16,card,27.92,Americano with Milk
2024-09-16,card,32.82,Latte
2024-09-17,card,27.92,Americano with Milk
2024-09-17,card,23.02,Cortado
2024-09-17,card,23.02,Cortado
2024-09-17,card,27.92,Americano with Milk
2024-09-17,card,23.02,Cortado
2024-09-17,card,32.82,Cappuccino
2024-09-17,card,27.92,Americano with Milk
2024-09-17,card,27.92,Americano with Milk
2024-09-17,card,18.12,Espresso
2024-09-17,card,27.92,Americano with Milk
2024-09-17,card,32.82,Latte
2024-09-17,card,32.82,Latte
2024-09-17,card,32.82,Latte
2024-09-17,card,32.82,Hot Chocolate
2024-09-17,card,27.92,Americano with Milk
2024-09-17,card,27.92,Americano with Milk
2024-09-17,card,32.82,Latte
2024-09-17,card,27.92,Americano with Milk
2024-09-17,card,27.92,Americano with Milk
2024-09-17,card,27.92,Americano with Milk
2024-09-17,card,32.82,Hot Chocolate
2024-09-17,card,32.82,Hot Chocolate
2024-09-17,card,32.82,Cappuccino
2024-09-18,card,32.82,Latte
2024-09-18,card,32.82,Latte
2024-09-18,card,27.92,Americano with Milk
2024-09-18,card,27.92,Americano with Milk
2024-09-19,card,27.92,Americano with Milk
2024-09-19,card,23.02,Cortado
2024-09-19,card,32.82,Latte
2024-09-19,card,23.02,Americano
2024-09-19,card,27.92,Americano with Milk
2024-09-19,card,23.02,Cortado
2024-09-20,card,27.92,Americano with Milk
2024-09-20,card,27.92,Americano with Milk
2024-09-20,card,27.92,Americano with Milk
2024-09-20,card,27.92,Americano with Milk
2024-09-20,card,27.92,Americano with Milk
2024-09-20,card,23.02,Americano
2024-09-20,card,32.82,Latte
2024-09-21,card,32.82,Latte
2024-09-21,card,32.82,Latte
2024-09-21,card,32.82,Cocoa
2024-09-21,card,23.02,Cortado
2024-09-21,card,32.82,Cappuccino
2024-09-21,card,32.82,Latte
2024-09-21,card,32.82,Latte
2024-09-21,card,23.02,Cortado
2024-09-21,card,23.02,Americano
2024-09-21,card,23.02,Americano
2024-09-21,card,32.82,Latte
2024-09-21,card,27.92,Americano with Milk
2024-09-21,card,23.02,Americano
2024-09-21,card,23.02,Americano
2024-09-21,card,32.82,Latte
2024-09-22,card,32.82,Latte
2024-09-22,card,27.92,Americano with Milk
2024-09-22,card,27.92,Americano with Milk
2024-09-22,card,23.02,Americano
2024-09-22,card,27.92,Americano with Milk
2024-09-22,card,23.02,Cortado
2024-09-22,card,23.02,Americano
2024-09-22,card,32.82,Latte
2024-09-22,card,27.92,Americano with Milk
2024-09-22,card,27.92,Americano with Milk
2024-09-22,card,23.02,Cortado
2024-09-22,card,27.92,Americano with Milk
2024-09-22,card,27.92,Americano with Milk
2024-09-22,card,27.92,Americano with Milk
2024-09-22,card,32.82,Cocoa
2024-09-22,card,27.92,Americano with Milk
2024-09-22,card,23.02,Americano
2024-09-22,card,32.82,Hot Chocolate
2024-09-22,card,32.82,Hot Chocolate
2024-09-22,card,27.92,Americano with Milk
2024-09-22,card,27.92,Americano with Milk
2024-09-22,card,32.82,Cappuccino
2024-09-22,card,32.82,Latte
2024-09-22,card,27.92,Americano with Milk
2024-09-23,card,32.82,Cappuccino
2024-09-23,card,27.92,Americano with Milk
2024-09-23,card,27.92,Americano with Milk
2024-09-23,card,23.02,Americano
2024-09-23,card,23.02,Cortado
2024-09-23,card,32.82,Latte
2024-09-23,card,32.82,Cappuccino
2024-09-23,card,27.92,Americano with Milk
2024-09-23,card,27.92,Americano with Milk
2024-09-23,card,23.02,Americano
2024-09-24,card,27.92,Americano with Milk
2024-09-24,card,32.82,Latte
2024-09-24,card,32.82,Latte
2024-09-24,card,32.82,Latte
2024-09-24,card,32.82,Latte
2024-09-24,card,23.02,Cortado
2024-09-24,card,32.82,Latte
2024-09-24,card,23.02,Americano
2024-09-24,card,27.92,Americano with Milk
2024-09-24,card,32.82,Hot Chocolate
2024-09-24,card,32.82,Latte
2024-09-24,card,27.92,Americano with Milk
2024-09-24,card,23.02,Americano
2024-09-24,card,32.82,Cappuccino
2024-09-24,card,32.82,Latte
2024-09-25,card,23.02,Cortado
2024-09-25,card,27.92,Americano with Milk
2024-09-25,card,27.92,Americano with Milk
2024-09-25,card,32.82,Cappuccino
2024-09-25,card,27.92,Americano with Milk
2024-09-25,card,27.92,Americano with Milk
2024-09-25,card,27.92,Americano with Milk
2024-09-25,card,32.82,Latte
2024-09-25,card,23.02,Americano
2024-09-25,card,27.92,Americano with Milk
2024-09-26,card,32.82,Cappuccino
2024-09-26,card,32.82,Latte
2024-09-26,card,27.92,Americano with Milk
2024-09-26,card,27.92,Americano with Milk
2024-09-26,card,18.12,Espresso
2024-09-26,card,32.82,Latte
2024-09-26,card,23.02,Cortado
2024-09-26,card,32.82,Latte
2024-09-26,card,32.82,Latte
2024-09-27,card,27.92,Americano with Milk
2024-09-27,card,23.02,Americano
2024-09-27,card,27.92,Americano with Milk
2024-09-27,card,23.02,Cortado
2024-09-27,card,32.82,Cappuccino
2024-09-27,card,27.92,Americano with Milk
2024-09-27,card,32.82,Cappuccino
2024-09-27,card,32.82,Cappuccino
2024-09-27,card,27.92,Americano with Milk
2024-09-27,card,32.82,Latte
2024-09-27,card,32.82,Latte
2024-09-27,card,32.82,Cappuccino
2024-09-27,card,32.82,Cappuccino
2024-09-27,card,32.82,Cappuccino
2024-09-27,card,27.92,Americano with Milk
2024-09-27,card,32.82,Cappuccino
2024-09-28,card,35.76,Latte
2024-09-28,card,27.92,Americano with Milk
2024-09-28,card,27.92,Americano with Milk
2024-09-28,card,35.76,Latte
2024-09-28,card,30.86,Americano with Milk
2024-09-28,card,35.76,Cappuccino
2024-09-28,card,35.76,Latte
2024-09-28,card,35.76,Cocoa
2024-09-28,card,25.96,Cortado
2024-09-28,card,35.76,Hot Chocolate
2024-09-28,card,35.76,Latte
2024-09-29,card,35.76,Cappuccino
2024-09-29,card,35.76,Latte
2024-09-29,card,35.76,Cappuccino
2024-09-29,card,35.76,Cappuccino
2024-09-29,card,30.86,Americano with Milk
2024-09-29,card,35.76,Cappuccino
2024-09-29,card,25.96,Cortado
2024-09-29,card,35.76,Latte
2024-09-29,card,25.96,Americano
2024-09-29,card,35.76,Latte
2024-09-29,card,35.76,Latte
2024-09-30,card,30.86,Americano with Milk
2024-09-30,card,25.96,Cortado
2024-09-30,card,25.96,Cortado
2024-09-30,card,35.76,Hot Chocolate
2024-09-30,card,30.86,Americano with Milk
2024-09-30,card,25.96,Cortado
2024-09-30,card,30.86,Americano with Milk
2024-09-30,card,30.86,Americano with Milk
2024-09-30,card,25.96,Cortado
2024-09-30,card,35.76,Latte
2024-09-30,card,30.86,Americano with Milk
2024-09-30,card,30.86,Americano with Milk
2024-09-30,card,30.86,Americano with Milk
2024-09-30,card,35.76,Latte
2024-10-01,card,30.86,Americano with Milk
2024-10-01,card,25.96,Americano
2024-10-01,card,30.86,Americano with Milk
2024-10-01,card,30.86,Americano with Milk
2024-10-01,card,30.86,Americano with Milk
2024-10-01,card,30.86,Americano with Milk
2024-10-01,card,30.86,Americano with Milk
2024-10-01,card,35.76,Hot Chocolate
2024-10-01,card,30.86,Americano with Milk
2024-10-01,card,25.96,Americano
2024-10-01,card,35.76,Latte
2024-10-01,card,35.76,Latte
2024-10-01,card,35.76,Hot Chocolate
2024-10-01,card,35.76,Hot Chocolate
2024-10-01,card,35.76,Latte
2024-10-02,card,30.86,Americano with Milk
2024-10-02,card,35.76,Cappuccino
2024-10-02,card,35.76,Latte
2024-10-02,card,25.96,Cortado
2024-10-02,card,30.86,Americano with Milk
2024-10-02,card,35.76,Cappuccino
2024-10-02,card,35.76,Latte
2024-10-02,card,35.76,Hot Chocolate
2024-10-02,card,35.76,Hot Chocolate
2024-10-02,card,35.76,Hot Chocolate
2024-10-02,card,35.76,Hot Chocolate
2024-10-03,card,35.76,Hot Chocolate
2024-10-03,card,35.76,Cocoa
2024-10-03,card,30.86,Americano with Milk
2024-10-03,card,25.96,Cortado
2024-10-03,card,35.76,Cappuccino
2024-10-03,card,35.76,Hot Chocolate
2024-10-03,card,35.76,Hot Chocolate
2024-10-03,card,35.76,Hot Chocolate
2024-10-04,card,35.76,Cocoa
2024-10-04,card,35.76,Hot Chocolate
2024-10-04,card,35.76,Latte
2024-10-04,card,25.96,Cortado
2024-10-04,card,30.86,Americano with Milk
2024-10-04,card,25.96,Americano
2024-10-04,card,25.96,Americano
2024-10-04,card,25.96,Americano
2024-10-04,card,25.96,Cortado
2024-10-05,card,25.96,Americano
2024-10-05,card,25.96,Americano
2024-10-05,card,35.76,Cappuccino
2024-10-05,card,25.96,Cortado
2024-10-05,card,25.96,Cortado
2024-10-05,card,35.76,Cocoa
2024-10-06,card,35.76,Latte
2024-10-06,card,35.76,Latte
2024-10-06,card,25.96,Cortado
2024-10-06,card,35.76,Cappuccino
2024-10-06,card,25.96,Cortado
2024-10-06,card,30.86,Americano with Milk
2024-10-06,card,30.86,Americano with Milk
2024-10-06,card,35.76,Cappuccino
2024-10-06,card,35.76,Cappuccino
2024-10-06,card,25.96,Americano
2024-10-06,card,35.76,Latte
2024-10-06,card,35.76,Cappuccino
2024-10-06,card,21.06,Espresso
2024-10-06,card,30.86,Americano with Milk
2024-10-06,card,35.76,Hot Chocolate
2024-10-06,card,35.76,Hot Chocolate
2024-10-06,card,35.76,Hot Chocolate
2024-10-06,card,35.76,Hot Chocolate
2024-10-06,card,35.76,Cappuccino
2024-10-06,card,35.76,Latte
2024-10-07,card,35.76,Latte
2024-10-07,card,30.86,Americano with Milk
2024-10-07,card,35.76,Cocoa
2024-10-07,card,35.76,Latte
2024-10-07,card,30.86,Americano with Milk
2024-10-07,card,35.76,Latte
2024-10-07,card,25.96,Americano
2024-10-07,card,35.76,Latte
2024-10-07,card,35.76,Hot Chocolate
2024-10-07,card,35.76,Hot Chocolate
2024-10-07,card,35.76,Latte
2024-10-07,card,25.96,Americano
2024-10-08,card,35.76,Latte
2024-10-08,card,35.76,Latte
2024-10-08,card,30.86,Americano with Milk
2024-10-08,card,25.96,Americano
2024-10-08,card,35.76,Latte
2024-10-08,card,35.76,Latte
2024-10-08,card,25.96,Americano
2024-10-08,card,25.96,Americano
2024-10-08,card,35.76,Latte
2024-10-08,card,25.96,Americano
2024-10-08,card,35.76,Latte
2024-10-08,card,30.86,Americano with Milk
2024-10-08,card,35.76,Hot Chocolate
2024-10-08,card,35.76,Cappuccino
2024-10-08,card,35.76,Latte
2024-10-08,card,30.86,Americano with Milk
2024-10-08,card,30.86,Americano with Milk
2024-10-08,card,35.76,Latte
2024-10-09,card,35.76,Latte
2024-10-09,card,35.76,Latte
2024-10-09,card,21.06,Espresso
2024-10-09,card,35.76,Latte
2024-10-09,card,30.86,Americano with Milk
2024-10-09,card,30.86,Americano with Milk
2024-10-09,card,21.06,Espresso
2024-10-09,card,35.76,Cappuccino
2024-10-09,card,25.96,Americano
2024-10-09,card,35.76,Cappuccino
2024-10-09,card,25.96,Americano
2024-10-09,card,30.86,Americano with Milk
2024-10-10,card,35.76,Latte
2024-10-10,card,25.96,Americano
2024-10-10,card,30.86,Americano with Milk
2024-10-10,card,35.76,Hot Chocolate
2024-10-10,card,25.96,Cortado
2024-10-10,card,25.96,Cortado
2024-10-10,card,35.76,Latte
2024-10-10,card,35.76,Latte
2024-10-10,card,35.76,Latte
2024-10-10,card,35.76,Hot Chocolate
2024-10-10,card,35.76,Hot Chocolate
2024-10-10,card,35.76,Latte
2024-10-10,card,30.86,Americano with Milk
2024-10-10,card,25.96,Americano
2024-10-10,card,35.76,Cappuccino
2024-10-11,card,25.96,Cortado
2024-10-11,card,30.86,Americano with Milk
2024-10-11,card,35.76,Hot Chocolate
2024-10-11,card,30.86,Americano with Milk
2024-10-11,card,35.76,Cocoa
2024-10-11,card,25.96,Cortado
2024-10-11,card,35.76,Latte
2024-10-11,card,30.86,Americano with Milk
2024-10-11,card,30.86,Americano with Milk
2024-10-11,card,25.96,Americano
2024-10-11,card,35.76,Cocoa
2024-10-11,card,25.96,Americano
2024-10-11,card,35.76,Latte
2024-10-11,card,35.76,Latte
2024-10-11,card,35.76,Cappuccino
2024-10-11,card,35.76,Hot Chocolate
2024-10-11,card,35.76,Cocoa
2024-10-11,card,25.96,Americano
2024-10-11,card,35.76,Latte
2024-10-11,card,25.96,Americano
2024-10-11,card,35.76,Latte
2024-10-11,card,25.96,Americano
2024-10-11,card,35.76,Hot Chocolate
2024-10-11,card,35.76,Hot Chocolate
2024-10-11,card,35.76,Hot Chocolate
2024-10-11,card,30.86,Americano with Milk
2024-10-12,card,35.76,Latte
2024-10-12,card,25.96,Cortado
2024-10-12,card,25.96,Cortado
2024-10-12,card,30.86,Americano with Milk
2024-10-12,card,35.76,Cappuccino
2024-10-12,card,35.76,Latte
2024-10-12,card,25.96,Cortado
2024-10-13,card,35.76,Latte
2024-10-13,card,35.76,Cappuccino
2024-10-13,card,35.76,Cappuccino
2024-10-13,card,25.96,Cortado
2024-10-13,card,35.76,Latte
2024-10-13,card,25.96,Cortado
2024-10-13,card,30.86,Americano with Milk
2024-10-13,card,25.96,Cortado
2024-10-13,card,21.06,Espresso
2024-10-14,card,30.86,Americano with Milk
2024-10-14,card,35.76,Cocoa
2024-10-14,card,25.96,Cortado
2024-10-14,card,35.76,Latte
2024-10-14,card,25.96,Americano
2024-10-14,card,25.96,Americano
2024-10-14,card,35.76,Latte
2024-10-14,card,35.76,Cappuccino
2024-10-14,card,35.76,Latte
2024-10-14,card,35.76,Latte
2024-10-14,card,35.76,Latte
2024-10-14,card,35.76,Latte
2024-10-14,card,35.76,Cappuccino
2024-10-14,card,25.96,Americano
2024-10-14,card,35.76,Latte
2024-10-14,card,35.76,Latte
2024-10-15,card,35.76,Latte
2024-10-15,card,35.76,Hot Chocolate
2024-10-15,card,35.76,Latte
2024-10-15,card,25.96,Cortado
2024-10-15,card,25.96,Americano
2024-10-15,card,21.06,Espresso
2024-10-15,card,30.86,Americano with Milk
2024-10-15,card,35.76,Hot Chocolate
2024-10-15,card,35.76,Latte
2024-10-15,card,35.76,Latte
2024-10-15,card,21.06,Espresso
2024-10-15,card,35.76,Hot Chocolate
2024-10-15,card,25.96,Americano
2024-10-15,card,35.76,Cocoa
2024-10-15,card,35.76,Latte
2024-10-15,card,35.76,Hot Chocolate
2024-10-15,card,35.76,Hot Chocolate
2024-10-15,card,35.76,Latte
2024-10-16,card,25.96,Americano
2024-10-16,card,30.86,Americano with Milk
2024-10-16,card,35.76,Hot Chocolate
2024-10-16,card,35.76,Latte
2024-10-16,card,30.86,Americano with Milk
2024-10-16,card,30.86,Americano with Milk
2024-10-16,card,30.86,Americano with Milk
2024-10-16,card,25.96,Americano
2024-10-16,card,35.76,Latte
2024-10-16,card,30.86,Americano with Milk
2024-10-16,card,30.86,Americano with Milk
2024-10-16,card,30.86,Americano with Milk
2024-10-16,card,35.76,Hot Chocolate
2024-10-16,card,30.86,Americano with Milk
2024-10-17,card,35.76,Hot Chocolate
2024-10-17,card,35.76,Latte
2024-10-17,card,35.76,Latte
2024-10-17,card,35.76,Hot Chocolate
2024-10-17,card,35.76,Latte
2024-10-17,card,35.76,Hot Chocolate
2024-10-17,card,30.86,Americano with Milk
2024-10-17,card,25.96,Americano
2024-10-17,card,35.76,Latte
2024-10-17,card,35.76,Latte
2024-10-17,card,30.86,Americano with Milk
2024-10-17,card,30.86,Americano with Milk
2024-10-17,card,35.76,Latte
2024-10-17,card,35.76,Cappuccino
2024-10-17,card,35.76,Hot Chocolate
2024-10-17,card,35.76,Hot Chocolate
2024-10-17,card,35.76,Hot Chocolate
2024-10-17,card,35.76,Latte
2024-10-17,card,35.76,Latte
2024-10-17,card,35.76,Hot Chocolate
2024-10-17,card,35.76,Latte
2024-10-18,card,35.76,Cappuccino
2024-10-18,card,35.76,Cappuccino
2024-10-18,card,35.76,Latte
2024-10-18,card,35.76,Cocoa
2024-10-18,card,35.76,Cocoa
2024-10-18,card,35.76,Cocoa
2024-10-18,card,35.76,Cappuccino
2024-10-18,card,35.76,Cocoa
2024-10-18,card,35.76,Latte
2024-10-18,card,35.76,Hot Chocolate
2024-10-18,card,35.76,Cocoa
2024-10-18,card,35.76,Cocoa
2024-10-18,card,30.86,Americano with Milk
2024-10-18,card,35.76,Latte
2024-10-18,card,25.96,Americano
2024-10-19,card,35.76,Hot Chocolate
2024-10-19,card,30.86,Americano with Milk
2024-10-19,card,35.76,Latte
2024-10-19,card,35.76,Cappuccino
2024-10-19,card,35.76,Latte
2024-10-19,card,35.76,Cocoa
2024-10-19,card,35.76,Cappuccino
2024-10-19,card,35.76,Latte
2024-10-19,card,35.76,Latte
2024-10-20,card,30.86,Americano with Milk
2024-10-20,card,35.76,Latte
2024-10-20,card,35.76,Cocoa
2024-10-20,card,35.76,Latte
2024-10-20,card,35.76,Hot Chocolate
2024-10-20,card,25.96,Cortado
2024-10-20,card,35.76,Latte
2024-10-20,card,35.76,Latte
2024-10-20,card,35.76,Latte
2024-10-20,card,35.76,Cocoa
2024-10-20,card,35.76,Hot Chocolate
2024-10-20,card,25.96,Cortado
2024-10-20,card,35.76,Cocoa
2024-10-20,card,35.76,Latte
2024-10-20,card,35.76,Cappuccino
2024-10-20,card,35.76,Cocoa
2024-10-21,card,21.06,Espresso
2024-10-21,card,25.96,Cortado
2024-10-21,card,25.96,Americano
2024-10-21,card,35.76,Latte
2024-10-21,card,30.86,Americano with Milk
2024-10-21,card,35.76,Latte
2024-10-21,card,35.76,Cappuccino
2024-10-21,card,35.76,Latte
2024-10-21,card,35.76,Latte
2024-10-21,card,25.96,Cortado
2024-10-21,card,35.76,Hot Chocolate
2024-10-21,card,30.86,Americano with Milk
2024-10-21,card,35.76,Cocoa
2024-10-21,card,35.76,Latte
2024-10-21,card,35.76,Hot Chocolate
2024-10-21,card,35.76,Latte
2024-10-21,card,35.76,Cocoa
2024-10-21,card,25.96,Cortado
2024-10-21,card,35.76,Latte
2024-10-22,card,21.06,Espresso
2024-10-22,card,35.76,Latte
2024-10-22,card,35.76,Cappuccino
2024-10-22,card,25.96,Cortado
2024-10-22,card,25.96,Americano
2024-10-22,card,25.96,Cortado
2024-10-22,card,35.76,Hot Chocolate
2024-10-22,card,35.76,Latte
2024-10-22,card,30.86,Americano with Milk
2024-10-23,card,30.86,Americano with Milk
2024-10-23,card,30.86,Americano with Milk
2024-10-23,card,35.76,Latte
2024-10-23,card,30.86,Americano with Milk
2024-10-23,card,25.96,Cortado
2024-10-23,card,35.76,Cocoa
2024-10-23,card,30.86,Americano with Milk
2024-10-23,card,35.76,Cappuccino
2024-10-23,card,30.86,Americano with Milk
2024-10-23,card,35.76,Hot Chocolate
2024-10-23,card,35.76,Latte
2024-10-23,card,21.06,Espresso
2024-10-23,card,35.76,Cappuccino
2024-10-24,card,25.96,Americano
2024-10-24,card,35.76,Latte
2024-10-24,card,35.76,Cappuccino
2024-10-24,card,35.76,Cappuccino
2024-10-24,card,35.76,Hot Chocolate
2024-10-24,card,35.76,Latte
2024-10-24,card,35.76,Latte
2024-10-24,card,25.96,Americano
2024-10-24,card,25.96,Americano
2024-10-24,card,35.76,Latte
2024-10-24,card,25.96,Americano
2024-10-24,card,35.76,Hot Chocolate
2024-10-24,card,35.76,Hot Chocolate
2024-10-24,card,35.76,Hot Chocolate
2024-10-24,card,35.76,Cappuccino
2024-10-25,card,35.76,Cappuccino
2024-10-25,card,21.06,Espresso
2024-10-25,card,35.76,Cocoa
2024-10-25,card,35.76,Latte
2024-10-25,card,35.76,Cocoa
2024-10-25,card,25.96,Americano
2024-10-25,card,25.96,Americano
2024-10-25,card,35.76,Cocoa
2024-10-25,card,35.76,Cocoa
2024-10-25,card,25.96,Cortado
2024-10-25,card,35.76,Latte
2024-10-25,card,35.76,Cappuccino
2024-10-25,card,35.76,Hot Chocolate
2024-10-25,card,21.06,Espresso
2024-10-25,card,30.86,Americano with Milk
2024-10-26,card,25.96,Americano
2024-10-26,card,35.76,Cocoa
2024-10-26,card,35.76,Cappuccino
2024-10-26,card,35.76,Latte
2024-10-26,card,35.76,Cappuccino
2024-10-26,card,30.86,Americano with Milk
2024-10-26,card,25.96,Cortado
2024-10-26,card,35.76,Latte
2024-10-26,card,35.76,Latte
2024-10-26,card,25.96,Cortado
2024-10-26,card,30.86,Americano with Milk
2024-10-26,card,35.76,Cappuccino
2024-10-26,card,30.86,Americano with Milk
2024-10-26,card,25.96,Cortado
2024-10-26,card,35.76,Latte
2024-10-26,card,30.86,Americano with Milk
2024-10-27,card,35.76,Latte
2024-10-27,card,30.86,Americano with Milk
2024-10-27,card,35.76,Cappuccino
2024-10-27,card,30.86,Americano with Milk
2024-10-27,card,35.76,Latte
2024-10-28,card,30.86,Americano with Milk
2024-10-28,card,35.76,Cappuccino
2024-10-28,card,35.76,Cappuccino
2024-10-28,card,25.96,Americano
2024-10-28,card,35.76,Latte
2024-10-28,card,30.86,Americano with Milk
2024-10-28,card,35.76,Latte
2024-10-28,card,35.76,Latte
2024-10-28,card,35.76,Hot Chocolate
2024-10-28,card,35.76,Latte
2024-10-28,card,30.86,Americano with Milk
2024-10-28,card,35.76,Cocoa
2024-10-28,card,35.76,Cocoa
2024-10-28,card,35.76,Cappuccino
2024-10-28,card,30.86,Americano with Milk
2024-10-28,card,30.86,Americano with Milk
2024-10-28,card,30.86,Americano with Milk
2024-10-28,card,30.86,Americano with Milk
2024-10-29,card,35.76,Latte
2024-10-29,card,25.96,Cortado
2024-10-29,card,25.96,Cortado
2024-10-29,card,21.06,Espresso
2024-10-29,card,35.76,Latte
2024-10-29,card,30.86,Americano with Milk
2024-10-29,card,35.76,Latte
2024-10-29,card,35.76,Hot Chocolate
2024-10-29,card,35.76,Cappuccino
2024-10-29,card,35.76,Cocoa
2024-10-29,card,35.76,Hot Chocolate
2024-10-29,card,35.76,Latte
2024-10-29,card,35.76,Latte
2024-10-29,card,35.76,Cocoa
2024-10-29,card,35.76,Cappuccino
2024-10-29,card,30.86,Americano with Milk
2024-10-29,card,30.86,Americano with Milk
2024-10-29,card,30.86,Americano with Milk
2024-10-30,card,25.96,Americano
2024-10-30,card,35.76,Latte
2024-10-30,card,30.86,Americano with Milk
2024-10-30,card,30.86,Americano with Milk
2024-10-30,card,35.76,Latte
2024-10-30,card,35.76,Latte
2024-10-30,card,35.76,Latte
2024-10-30,card,35.76,Latte
2024-10-30,card,35.76,Latte
2024-10-30,card,35.76,Latte
2024-10-30,card,30.86,Americano with Milk
2024-10-30,card,35.76,Hot Chocolate
2024-10-30,card,30.86,Americano with Milk
2024-10-30,card,30.86,Americano with Milk
2024-10-30,card,25.96,Americano
2024-10-30,card,30.86,Americano with Milk
2024-10-31,card,30.86,Americano with Milk
2024-10-31,card,35.76,Latte
2024-10-31,card,35.76,Latte
2024-10-31,card,30.86,Americano with Milk
2024-10-31,card,35.76,Latte
2024-11-01,card,35.76,Cocoa
2024-11-01,card,25.96,Americano
2024-11-01,card,35.76,Latte
2024-11-01,card,35.76,Cocoa
2024-11-01,card,35.76,Cocoa
2024-11-01,card,25.96,Cortado
2024-11-01,card,30.86,Americano with Milk
2024-11-02,card,35.76,Cocoa
2024-11-02,card,35.76,Hot Chocolate
2024-11-02,card,25.96,Cortado
2024-11-02,card,30.86,Americano with Milk
2024-11-02,card,35.76,Latte
2024-11-02,card,35.76,Latte
2024-11-02,card,30.86,Americano with Milk
2024-11-02,card,30.86,Americano with Milk
2024-11-02,card,25.96,Americano
2024-11-03,card,35.76,Cocoa
2024-11-03,card,30.86,Americano with Milk
2024-11-03,card,30.86,Americano with Milk
2024-11-03,card,35.76,Latte
2024-11-03,card,30.86,Americano with Milk
2024-11-03,card,35.76,Cocoa
2024-11-03,card,25.96,Cortado
2024-11-03,card,35.76,Hot Chocolate
2024-11-03,card,35.76,Hot Chocolate
2024-11-03,card,25.96,Americano
2024-11-03,card,25.96,Americano
2024-11-03,card,30.86,Americano with Milk
2024-11-03,card,25.96,Americano
2024-11-04,card,30.86,Americano with Milk
